date,index_value,daily_return
2024-12-11,4425.0726392100,0.0212195129
2024-12-12,4395.3600475950,-0.0067145997
2024-12-13,4447.4450043386,0.0118499864
2024-12-16,4520.2037632071,0.0163596759
2024-12-17,4474.0184678887,-0.0102175251
2024-12-18,4292.9562215275,-0.0404697137
2024-12-19,4257.9693882844,-0.0081498230
2024-12-20,4316.9122202473,0.0138429440
2024-12-23,4365.3307287798,0.0112160049
2024-12-24,4404.1942497485,0.0089027667
2024-12-26,4398.7398250067,-0.0012384614
2024-12-27,4342.8411564319,-0.0127078824
2024-12-30,4283.2722368805,-0.0137165780
2024-12-31,4251.0749687953,-0.0075169791
2025-01-02,4292.9782572887,0.0098571041
2025-01-03,4395.1550140279,0.0238009025
2025-01-06,4509.6390179210,0.0260477739
2025-01-07,4433.2238742520,-0.0169448471
2025-01-08,4422.1897782654,-0.0024889553
2025-01-10,4344.3756521197,-0.0175962883
2025-01-13,4293.0122886633,-0.0118229563
2025-01-14,4324.8556814397,0.0074174940
2025-01-15,4413.0597064275,0.0203946748
2025-01-16,4454.3655411822,0.0093599084
2025-01-17,4514.3700391535,0.0134709416
2025-01-21,4602.9613537802,0.0196242917
2025-01-22,4703.7300803988,0.0218921514
2025-01-23,4702.0144200244,-0.0003647446
2025-01-24,4665.7116109053,-0.0077206929
2025-01-27,4298.3746483971,-0.0787311761
2025-01-28,4385.0692447125,0.0201691577
2025-01-29,4379.0166310250,-0.0013802778
2025-01-30,4459.9458096121,0.0184811307
2025-01-31,4460.8621467187,0.0002054592
2025-02-03,4407.4456545904,-0.0119744772
2025-02-04,4453.7844052280,0.0105137429
2025-02-05,4529.3360699553,0.0169634760
2025-02-06,4549.8890283114,0.0045377420
2025-02-07,4539.0901950694,-0.0023734278
2025-02-10,4628.3656637984,0.0196681416
2025-02-11,4605.8925008839,-0.0048555288
2025-02-12,4549.8771761957,-0.0121616657
2025-02-13,4585.4677860844,0.0078223232
2025-02-14,4571.0694631126,-0.0031399900
2025-02-18,4625.3461916489,0.0118739671
2025-02-19,4584.9087807666,-0.0087425696
2025-02-20,4550.2138716762,-0.0075671972
2025-02-21,4399.3460400174,-0.0331562067
2025-02-24,4281.3245709915,-0.0268270484
2025-02-25,4202.9161114150,-0.0183140657
2025-02-26,4291.9234484011,0.0211775193
2025-02-27,4128.4864868269,-0.0380801204
2025-02-28,4175.2701405673,0.0113319140
2025-03-03,4034.1283602381,-0.0338042272
2025-03-04,4047.6643153141,0.0033553605
2025-03-05,4118.1770140522,0.0174205896
2025-03-06,3918.6679165633,-0.0484459742
2025-03-07,3936.7492543416,0.0046141541
2025-03-10,3742.7463119342,-0.0492799845
2025-03-11,3787.7410164854,0.0120218419
2025-03-12,3875.7253893443,0.0232287193
2025-03-13,3803.6635829088,-0.0185931146
2025-03-14,3925.4857680866,0.0320275920
2025-03-17,3975.8147035760,0.0128210720
2025-03-18,3915.6609967275,-0.0151299070
2025-03-19,3983.2127189552,0.0172516779
2025-03-20,3973.0050059377,-0.0025626834
2025-03-21,3945.5362872918,-0.0069138394
2025-03-24,4054.5665714880,0.0276338313
2025-03-25,4050.4205164636,-0.0010225643
2025-03-26,3920.4393313232,-0.0320907878
2025-03-27,3846.0780165086,-0.0189675974
2025-03-28,3742.0162685603,-0.0270565879
2025-03-31,3708.9270628078,-0.0088426141
2025-04-01,3760.2966604034,0.0138502582
2025-04-02,3813.6149934410,0.0141792890
2025-04-03,3482.0104662732,-0.0869528067
2025-04-04,3237.9312735980,-0.0700972025
2025-04-07,3298.6933230846,0.0187657008
2025-04-08,3244.9696466972,-0.0162863507
2025-04-09,3716.1084487517,0.1451905113
2025-04-10,3513.9320729081,-0.0544054025
2025-04-11,3582.8717207830,0.0196189472
2025-04-14,3595.1466631596,0.0034260067
2025-04-15,3627.9207365499,0.0091161993
2025-04-16,3526.3238733442,-0.0280041574
2025-04-17,3512.9579233748,-0.0037903353
2025-04-21,3398.6335650281,-0.0325436173
2025-04-22,3483.6178857271,0.0250054379
2025-04-23,3615.8277497881,0.0379518846
2025-04-24,3784.8809096813,0.0467536541
2025-04-25,3855.3681596260,0.0186233733
2025-04-28,3840.7897480873,-0.0037813280
2025-04-29,3861.0311541204,0.0052701156
2025-04-30,3862.5811171411,0.0004014376
2025-05-01,3938.3980568852,0.0196285689
2025-05-02,4038.8889779647,0.0255156842
2025-05-05,4029.4612657563,-0.0023342341
2025-05-06,4000.3293167170,-0.0072297380
2025-05-07,4021.8474322140,0.0053790860
2025-05-08,4060.7334478858,0.0096686949
2025-05-09,4063.4855963678,0.0006777466
2025-05-12,4281.9814472510,0.0537705489
2025-05-13,4395.5487694952,0.0265221425
2025-05-14,4424.0019669608,0.0064731843
2025-05-15,4402.4482342222,-0.0048719989
2025-05-16,4409.1091117902,0.0015129940
2025-05-19,4406.5709427424,-0.0005756648
2025-05-20,4400.6671912517,-0.0013397609
2025-05-21,4320.1967181016,-0.0182859711
2025-05-22,4362.3777896486,0.0097636923
2025-05-23,4327.2270700285,-0.0080576973
2025-05-27,4449.7681056711,0.0283186053
2025-05-28,4404.5731525124,-0.0101566985
2025-05-29,4393.1066954338,-0.0026033072
2025-05-30,4370.8513869053,-0.0050659613
2025-06-02,4430.8290440316,0.0137221909
2025-06-03,4496.3853390520,0.0147954919
2025-06-04,4527.7187629835,0.0069685807
2025-06-05,4546.2535978127,0.0040936365
2025-06-06,4603.0092111937,0.0124840404
2025-06-09,4628.6354207817,0.0055672731
2025-06-10,4653.3569024159,0.0053409870
2025-06-11,4644.4872048292,-0.0019060858
2025-06-12,4693.6756850521,0.0105907236
2025-06-13,4623.7425742851,-0.0148994339
2025-06-16,4726.8208200838,0.0222932493
2025-06-17,4712.4358957695,-0.0030432557
2025-06-18,4730.0610169481,0.0037401296
2025-06-20,4687.1507231183,-0.0090718267
2025-06-23,4730.2072108967,0.0091860685
2025-06-24,4860.9508513442,0.0276401508
2025-06-25,4870.4194066826,0.0019478813
2025-06-26,4910.4987111788,0.0082291280
2025-06-27,4933.3065667313,0.0046447127
2025-06-30,4985.9845877798,0.0106780352
2025-07-01,4905.4013307148,-0.0161619547
2025-07-02,4964.1073052337,0.0119676191
2025-07-03,5058.1043064910,0.0189353282
2025-07-07,5003.1210656842,-0.0108703256
2025-07-08,5022.2376558171,0.0038209330
2025-07-09,5056.1691780395,0.0067562558
2025-07-10,5019.7537707846,-0.0072021734
2025-07-11,5002.9019107680,-0.0033571089
2025-07-14,4993.7580602972,-0.0018277093
2025-07-15,5046.6099307599,0.0105835865
2025-07-16,5022.2968683071,-0.0048177019
2025-07-17,5092.7598743243,0.0140300360
2025-07-18,5102.5848555558,0.0019292057
2025-07-21,5101.9623730589,-0.0001219936
2025-07-22,5028.0752088033,-0.0144821069
2025-07-23,5081.8955779352,0.0107039706
2025-07-24,5114.2723436195,0.0063710018
2025-07-25,5151.6871186065,0.0073157573
2025-07-28,5196.6700233056,0.0087316841
2025-07-29,5220.0468623178,0.0044984267
2025-07-30,5247.5526790859,0.0052692663
2025-07-31,5192.9037042585,-0.0104141832
2025-08-01,5043.5503934949,-0.0287610399
2025-08-04,5143.6980988976,0.0198565886
2025-08-05,5081.9801965758,-0.0119987412
2025-08-06,5135.4740286518,0.0105261788
2025-08-07,5168.2693408927,0.0063860341
2025-08-08,5182.7741045274,0.0028065030
2025-08-11,5170.5573165708,-0.0023571909
2025-08-12,5265.7010660966,0.0184010627
2025-08-13,5244.4865476268,-0.0040288118
2025-08-14,5216.6220320026,-0.0053131065
2025-08-15,5151.3657745059,-0.0125092938
2025-08-18,5168.7796348939,0.0033804356
2025-08-19,5073.0546956671,-0.0185198337
2025-08-20,5027.5268120230,-0.0089744516
2025-08-21,5007.5793217055,-0.0039676547
2025-08-22,5087.2023319006,0.0159004990
2025-08-25,5064.8188285911,-0.0043999633
2025-08-26,5095.6150302641,0.0060804153
2025-08-27,5139.8136233377,0.0086738486
2025-08-28,5257.1647030677,0.0228317772
2025-08-29,5098.5697063469,-0.0301674012
2025-09-02,5039.0683282222,-0.0116702098
2025-09-03,5044.2846694173,0.0010351797
2025-09-04,5107.2075324895,0.0124740904
2025-09-05,5162.3918669198,0.0108051874
2025-09-08,5207.8286251245,0.0088014935
2025-09-09,5251.5960316352,0.0084041564
2025-09-10,5333.2854785881,0.0155551658
2025-09-11,5401.2969195789,0.0127522596
2025-09-12,5367.1330193102,-0.0063251291
2025-09-15,5453.8801373601,0.0161626548
2025-09-16,5435.6264375000,-0.0033469199
2025-09-17,5431.5852853614,-0.0007434566
2025-09-18,5600.5417724243,0.0311062937
2025-09-19,5631.6707579358,0.0055582097
2025-09-22,5704.8815262493,0.0129998310
2025-09-23,5637.3163409551,-0.0118433985
2025-09-24,5591.9543359864,-0.0080467375
2025-09-25,5568.8885728196,-0.0041248125
2025-09-26,5572.8543278344,0.0007121268
2025-09-29,5613.9542418562,0.0073750203
2025-09-30,5673.4222997496,0.0105929004
2025-10-01,5808.1486683733,0.0237469311
2025-10-02,5844.7740979084,0.0063058698
2025-10-03,5798.4934065183,-0.0079183028
2025-10-06,5947.6673806226,0.0257263333
2025-10-07,5856.8134746825,-0.0152755526
2025-10-08,6048.8466965656,0.0327880037
2025-10-09,6035.9799479929,-0.0021271408
2025-10-10,5775.6284606505,-0.0431332592
2025-10-13,5947.4657098338,0.0297521301
2025-10-14,5855.7976895841,-0.0154129548
2025-10-15,5958.3818887439,0.0175183988
2025-10-16,5925.0180687149,-0.0055994766
2025-10-17,5906.5309182935,-0.0031201846
2025-10-20,5967.2968558214,0.0102879234
2025-10-21,5958.8685645100,-0.0014124136
2025-10-22,5890.3414469225,-0.0115000217
2025-10-23,6021.1033996322,0.0221993842
2025-10-24,6125.5769044025,0.0173512225
2025-10-27,6238.8281531554,0.0184882584
2025-10-28,6244.7320099998,0.0009463086
2025-10-29,6292.7327304760,0.0076865941
2025-10-30,6194.3139653661,-0.0156400676
2025-10-31,6260.1507759452,0.0106285879
2025-11-03,6273.7529862262,0.0021728247
2025-11-04,6071.3971203347,-0.0322543566
2025-11-05,6116.5056984732,0.0074296867
2025-11-06,6054.3746600376,-0.0101579303
2025-11-07,6031.5694225690,-0.0037667371
2025-11-10,6170.7817116586,0.0230806079
2025-11-11,6062.1779845157,-0.0175996709
2025-11-12,6053.8594799734,-0.0013721973
2025-11-13,5883.8959526430,-0.0280752350
2025-11-14,5897.7610218300,0.0023564436
2025-11-17,5797.0918280578,-0.0170690527
2025-11-18,5690.8524634151,-0.0183263208
2025-11-19,5740.4422764457,0.0087139516
2025-11-20,5506.4793594372,-0.0407569497
2025-11-21,5489.4896063904,-0.0030854112
2025-11-24,5669.9692796579,0.0328773140
2025-11-25,5701.7851387104,0.0056112930
2025-11-26,5790.2077211802,0.0155078770
2025-11-28,5868.2726487695,0.0134822327
2025-12-01,5846.7037790654,-0.0036755057
2025-12-02,5909.0041882372,0.0106556466
2025-12-03,5973.5268777342,0.0109193846
2025-12-04,5962.5276729596,-0.0018413251
2025-12-05,6001.8060464828,0.0065875373
2025-12-08,6035.4579823556,0.0056069682
2025-12-09,6030.0420173737,-0.0008973577
2025-12-10,6079.0235025702,0.0081229094
2025-12-11,6026.4563199389,-0.0086473070
2025-12-12,5794.2512906346,-0.0385309404
2025-12-15,5764.1975667054,-0.0051868175
2025-12-16,5772.4555672746,0.0014326366
2025-12-17,5592.6085493270,-0.0311560680
2025-12-18,5697.6542171615,0.0187829466
2025-12-19,5820.6181347680,0.0215814988
2025-12-22,5896.3647312235,0.0130134970
2025-12-23,5914.1235570452,0.0030118262
2025-12-24,5921.8961448418,0.0013142417
2025-12-26,5941.1633417529,0.0032535520
2025-12-29,5921.6979039904,-0.0032763681
2025-12-30,5908.9406269989,-0.0021543276
2025-12-31,5848.6918112104,-0.0101962128
2026-01-02,5954.9911253127,0.0181748872
2026-01-05,6018.1654859321,0.0106086406
2026-01-06,6105.3391386646,0.0144850873
2026-01-07,6075.1750973328,-0.0049406005
2026-01-08,5928.5536109680,-0.0241345285
2026-01-09,6032.3370359203,0.0175056906
2026-01-12,6071.5661281167,0.0065031334
2026-01-13,6074.5076540301,0.0004844756
2026-01-14,5974.9839099801,-0.0163838371
2026-01-15,6050.2463742686,0.0125962623
2026-01-16,6103.2888781502,0.0087669990
2026-01-20,5937.2702270561,-0.0272015063
2026-01-21,6022.2837860616,0.0143186272
2026-01-22,6098.8451581187,0.0127130130
2026-01-23,6104.2920259807,0.0008930982
2026-01-26,6194.7892523995,0.0148251797
2026-01-27,6311.9263778098,0.0189089767
2026-01-28,6335.8836656345,0.0037955588
2026-01-29,6276.2332142087,-0.0094147012
2026-01-30,6100.2169685586,-0.0280448861
2026-02-02,6132.0644501774,0.0052207129
2026-02-03,5946.2160153019,-0.0303076454
2026-02-04,5772.4223657280,-0.0292276044
2026-02-05,5663.7474393077,-0.0188265722
2026-02-06,5941.2824371469,0.0490020081
2026-02-09,6067.3288952143,0.0212153621
2026-02-10,6111.3093396228,0.0072487325
2026-02-11,6213.7016936192,0.0167545690
2026-02-12,6066.5304846938,-0.0236849492
2026-02-13,6157.5630695896,0.0150057080
2026-02-17,6099.7162900202,-0.0093944275
2026-02-18,6134.7432002061,0.0057423835
2026-02-19,6129.6587091238,-0.0008288026
2026-02-20,6100.2912510847,-0.0047910429
2026-02-23,5921.7876039120,-0.0292614959
2026-02-24,6016.5903662854,0.0160091460
2026-02-25,6162.2557854761,0.0242106260
2026-02-26,6102.3622819709,-0.0097194121
2026-02-27,6112.4520135787,0.0016534141
2026-03-02,6144.4304526656,0.0052316875
2026-03-03,6008.4103926587,-0.0221371307
2026-03-04,6159.0888362342,0.0250779214
2026-03-05,6170.2167600577,0.0018067484
2026-03-06,6079.9671985156,-0.0146266436
2026-03-09,6225.9600819715,0.0240121170
2026-03-10,6242.0231748020,0.0025800186
2026-03-11,6311.2488885245,0.0110902686
2026-03-12,6205.1534854481,-0.0168105243
2026-03-13,6168.7768190208,-0.0058623314
2026-03-16,6249.8648787488,0.0131449171
2026-03-17,6286.8446607326,0.0059168930
2026-03-18,6250.3625170356,-0.0058029339
2026-03-19,6285.6254281698,0.0056417385
2026-03-20,6118.9931558993,-0.0265100544
2026-03-23,6246.3816820586,0.0208185437
2026-03-24,6218.2231163459,-0.0045079803
2026-03-25,6275.9061579436,0.0092764509
2026-03-26,6057.4008700849,-0.0348165320
2026-03-27,5897.2927457074,-0.0264318192
2026-03-30,5772.6966741926,-0.0211276728
2026-03-31,6032.4184757891,0.0449914167
2026-04-01,6144.8953694829,0.0186454063
2026-04-02,6171.8669822779,0.0043892713
2026-04-06,6189.6776807056,0.0028857878
2026-04-07,6259.7484895826,0.0113205909
2026-04-08,6520.6202470941,0.0416744791
2026-04-09,6499.1826623757,-0.0032876604
2026-04-10,6461.6503462789,-0.0057749286
2026-04-13,6675.1750499481,0.0330449177
2026-04-14,6780.5484169590,0.0157858582
2026-04-15,6859.9470208234,0.0117097614
2026-04-16,6947.8963504623,0.0128207010
2026-04-17,7072.1867149257,0.0178889204
2026-04-20,7140.8677637544,0.0097114304
2026-04-21,7208.1064456353,0.0094160380
2026-04-22,7368.4020603488,0.0222382419
2026-04-23,7250.7035477498,-0.0159734107
2026-04-24,7436.8226611340,0.0256691109
2026-04-27,7429.2323812577,-0.0010206348
2026-04-28,7238.7264503633,-0.0256427476
2026-04-29,7284.9269451705,0.0063824065
2026-04-30,7308.8549442753,0.0032845901
2026-05-01,7401.3692777301,0.0126578423
2026-05-04,7454.1315310386,0.0071287152
2026-05-05,7610.8469995041,0.0210239741
2026-05-06,7800.1016140484,0.0248664327
2026-05-07,7827.5927199142,0.0035244548
2026-05-08,8037.9419063029,0.0268727812
2026-05-11,8068.9138397583,0.0038532169
2026-05-12,7961.2140576859,-0.0133474944
2026-05-13,8102.9215217539,0.0177997304
2026-05-14,8267.1695521620,0.0202702235
2026-05-15,8123.7016641774,-0.0173539308
2026-05-18,8042.2570617857,-0.0100255531
2026-05-19,7972.8162981503,-0.0086344869
2026-05-20,8185.1465460831,0.0266317748
2026-05-21,8306.9921815876,0.0148861886
2026-05-22,8494.1788941396,0.0225336329
2026-05-26,8698.6600092802,0.0240730879
2026-05-27,8611.5751686888,-0.0100112938
2026-05-28,8816.3505409966,0.0237790843
2026-05-29,9156.9975509513,0.0386380973
2026-06-01,9544.6108690079,0.0423297392
2026-06-02,9814.4008453837,0.0282662101
2026-06-03,9696.2879752414,-0.0120346491
2026-06-04,9639.3936631741,-0.0058676384
2026-06-05,8973.0795268278,-0.0691240715
2026-06-08,9178.6697421295,0.0229118905
2026-06-09,9036.6940294853,-0.0154680053
2026-06-10,8818.6192100898,-0.0241321460
2026-06-11,9193.4589130721,0.0425054869
2026-06-12,9230.1392303082,0.0039898277
2026-06-15,9527.3688261975,0.0322020707
2026-06-16,9311.0809685885,-0.0227017408
2026-06-17,9340.7380883183,0.0031851425
2026-06-18,9558.6376970711,0.0233278791
2026-06-22,9620.3766369315,0.0064589685
2026-06-23,9297.8106118552,-0.0335294591
2026-06-24,9236.1022412842,-0.0066368711
2026-06-25,9337.7925170104,0.0110100855
2026-06-26,9259.2573958637,-0.0084104590
2026-06-29,9551.2343292913,0.0315335152
